source_id,platform,original_name,original_label,original_description,original_type,original_collection,original_reachability,source_context,classification,canonical_names,child_dispatch_names,rule_ids,reason,original_sha256
IOS-040,ios,portfolio_option_owner,내 작업물 소유자 액션 시트 (대표작·수정·삭제·공유),"내가 올린 작업물을 대표작으로 설정·해제하거나 수정·삭제·게시물 공유를 고르는 시트. 작업물 상세와 디스커버리 카드의 더보기에서 열리고, 팀 작업물이면 대표작 항목이 빠지며 남의 작업물이면 대신 신고·차단이 있는 시트가 뜬다.",sheet,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 40, ""excel_row"": 41}",action,,,A1,정렬·첨부 종류·수정/삭제·언어 종류처럼 다음 명령을 고르는 메뉴입니다. 독립 입력 상태나 제출 결과가 없어 화면 조회 대신 선택 행동을 셉니다.,bc6134501720beccf852dd2ed61f5425dee658ab5ac06257ff85a32085713758
IOS-041,ios,home_portfolio_option_my,내 포트폴리오 옵션 (수정·삭제),"디스커버리 피드에서 내 작업물 카드의 더보기(…)를 눌렀을 때 올라오는 소유자 메뉴로, 대표작 설정·수정·삭제·게시물 공유가 들어 있다. 작업물 상세에서 뜨는 소유자 시트와 같은 메뉴를 피드 쪽에서 부르는 자리다.",sheet,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 41, ""excel_row"": 42}",action,,,A1,정렬·첨부 종류·수정/삭제·언어 종류처럼 다음 명령을 고르는 메뉴입니다. 독립 입력 상태나 제출 결과가 없어 화면 조회 대신 선택 행동을 셉니다.,9a1f528db304eeadf016638414675468b3e20c572d0fe487d4830924326bfb9b
IOS-042,ios,home_project_card_option_my,내 프로젝트 카드 더보기 (수정·삭제·공유),"디스커버리 피드의 내 프로젝트 카드를 수정·삭제·공유하도록 만들어 둔 소유자 메뉴지만, 이 시트를 열라는 신호를 보내는 자리가 앱 어디에도 없어 지금은 뜨지 않는다.",sheet,제안,도달 불가,"{""sheet"": ""화면 목록"", ""data_row"": 42, ""excel_row"": 43}",action,,,A1;V1,정렬·첨부 종류·수정/삭제·언어 종류처럼 다음 명령을 고르는 메뉴입니다. 독립 입력 상태나 제출 결과가 없어 화면 조회 대신 선택 행동을 셉니다. 현재 원본에는 도달 불가로 적혀 있어 실제 도달 증거 전까지 발송하지 않습니다.,ab2565ec4978833729db026aa384606cd9c3ad2e7d8fe5b679594c81af55e8b9
IOS-043,ios,home_inspiration_comment,영감 댓글 바텀시트 (디스커버리 카드),"디스커버리 피드의 영감 카드에서 댓글 아이콘을 누르면 올라오는 시트로, 상세로 들어가지 않고 그 자리에서 그 영감의 댓글을 읽고 새 댓글·답글을 남길 수 있다. 맨 위에 「댓글」과 개수가 서고, 댓글이 하나도 없으면 남겨 달라는 안내가 대신 뜬다.",sheet,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 43, ""excel_row"": 44}",screen,inspiration_comment_list,,S2,영감의 댓글·답글을 읽고 씁니다. 피드에서 바로 연 시트와 상세에서 연 시트의 차이는 진입 위치이며 같은 이름을 사용합니다.,deca93668e14904b6d2a07072851bae3b69181f7d7becc7cf591821ec63745d5
IOS-044,ios,inspiration_detail_comment,영감 상세 댓글 바텀시트,"영감 상세에서 「모든 댓글 보기」나 답글 달기·답글 보기를 누르면 올라오는 시트로, 상세 아래에 몇 개만 보이던 그 영감의 댓글 전체를 읽고 새 댓글·답글을 남긴다.",sheet,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 44, ""excel_row"": 45}",screen,inspiration_comment_list,,S2,영감의 댓글·답글을 읽고 씁니다. 피드에서 바로 연 시트와 상세에서 연 시트의 차이는 진입 위치이며 같은 이름을 사용합니다.,7027d0c853d97cfb08b9680b84623845ec05e5741f1da498ee09abb8bd359575
IOS-045,ios,inspiration_option_other,타인 영감 옵션 시트 (프로필 저장·공유·차단·신고),"남이 올린 영감에서 프로필 저장·게시물 공유·사용자 차단·게시물 신고를 고르는 시트이고, 위쪽에는 팔로우·알림 켜기·일촌 신청·대화 걸기처럼 그 상대와의 관계에 따라 달라지는 액션이 함께 붙는다. 신고를 고르면 사유를 고르는 시트로, 「기타」를 고르면 직접 적는 화면으로 이어진다.",sheet,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 45, ""excel_row"": 46}",action,,,A1,정렬·첨부 종류·수정/삭제·언어 종류처럼 다음 명령을 고르는 메뉴입니다. 독립 입력 상태나 제출 결과가 없어 화면 조회 대신 선택 행동을 셉니다.,f3e6bf6b9709e9b697c1fea9e9441678e152e12096b5127be5598172a5801fef
IOS-046,ios,portfolio_option_other,타인 포트폴리오 더보기 옵션 시트,"남의 작업물에서 「…」을 누르면 아래에서 올라오는 선택 목록. 프로필 저장·게시물 공유·사용자 차단·게시물 신고는 늘 있고, 상대와의 관계에 따라 일촌·팔로우·알림·대화 걸기(노크 또는 이미 있는 채팅방 열기)가 그 위에 함께 붙는다.",sheet,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 46, ""excel_row"": 47}",action,,,A1,정렬·첨부 종류·수정/삭제·언어 종류처럼 다음 명령을 고르는 메뉴입니다. 독립 입력 상태나 제출 결과가 없어 화면 조회 대신 선택 행동을 셉니다.,f1b6e23040dbd159f318e7f3b65497e9c7405e10e47d1c76eca454a75a95f10f
IOS-047,ios,home_portfolio_comment,포트폴리오 댓글 바텀시트 (디스커버리 카드),"디스커버리 카드의 댓글 아이콘을 누르면 올라와, 그 작업물의 댓글을 읽고 직접 쓰거나 답글을 다는 시트. 카드를 거의 다 덮기 때문에 뒤에서 재생 중이던 카드 미디어는 시트를 닫을 때까지 멈춘다.",sheet,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 47, ""excel_row"": 48}",screen,portfolio_comment_list,,S2,작업물의 댓글 전체를 읽고 씁니다. 피드·상세·프로필에서 연 댓글은 같은 대상과 기능이므로 하나로 합칩니다.,85a91c5c0021a8edf4e813bf8f1622bae77e800522f6a5916ccf0faaf986c81c
IOS-048,ios,portfolio_detail_comment,포트폴리오 상세 댓글 바텀시트,"작업물 상세의 댓글 버튼, 아래쪽에 몇 개만 보이는 댓글의 「모든 댓글 보기」나 답글 달기를 누르면 올라오는 시트. 그 작업물의 댓글 전체를 읽고 쓰고 답글을 단다.",sheet,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 48, ""excel_row"": 49}",screen,portfolio_comment_list,,S2,작업물의 댓글 전체를 읽고 씁니다. 피드·상세·프로필에서 연 댓글은 같은 대상과 기능이므로 하나로 합칩니다.,1966fe3d89bfb21f882bd51a19c93839702645aebacc53719845d97eccf0afa4
IOS-049,ios,portfolio_respect_phrase,리스펙트 한마디 고르기,"작업물에 리스펙트를 보낼 때 함께 남길 한마디를 고르는, 뒤 화면을 어둡게 덮는 전체 화면 팝업. 남의 작업물 카드나 상세에서 별을 누르면 뜨고(내 작업물에는 별이 없다), 오늘 남은 횟수만큼만 고를 수 있으며 이미 보낸 한마디는 켜진 채, 오늘 다른 작품에 써 버린 한마디는 잠긴 채로 함께 선다.",팝업,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 49, ""excel_row"": 50}",screen,respect_select,,S2,작업물에 보낼 리스펙트 문구를 선택·제출합니다. 선택 자체가 사용자 반응을 정하는 과업이므로 다음 기능만 고르는 메뉴와 구분해 셉니다.,c42fb202c5c9b3abd2f74290e1c960beeb9815cfabcb26e718b238b1a1eca45b
IOS-050,ios,home_card_long_press,카드 롱프레스 액션 오버레이,"디스커버리 카드를 길게 누르면 화면이 어두워지면서 카드 사본이 떠오르고 위쪽에 정체를 감춘 「???」 라벨이 붙는다. 카드를 그 라벨 쪽으로 밀어 올린 채 손을 떼면 그 카드로 블록깨기가 시작되며, 차단·신고·삭제로 가려진 카드나 작성자 프로필 자리를 누른 경우에는 뜨지 않는다.",팝업,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 50, ""excel_row"": 51}",action,,,A1,"카드를 길게 눌러 게임을 시작하는 제스처 오버레이입니다. 카드 조작은 ui_action, 실제 게임이 열리면 해당 게임 화면 조회를 보냅니다. 수정·삭제 옵션 메뉴라고 적었던 이전 분류 사유를 정정합니다.",f2bdc06c4d07365fd31878b47c433bbe174215c27b4e41287bf8826c43d99f4f
IOS-051,ios,detail_browse_unavailable,상세를 열 수 없어요 (탐색 세션 만료 안내),"작업물을 넘겨 보던 기록이 사라져 상세를 펼치지 못할 때 대신 서는 안내 화면. 「상세를 열 수 없어요 / 탐색 세션이 만료되었거나 복구할 수 없어요」 문구와 뒤로 버튼뿐이며, 흔치 않은 예외 상황에서만 보인다.",push,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 51, ""excel_row"": 52}",action,,,A3,로딩·빈 목록·실패는 현재 목적지의 상태입니다. 대상이 없어 목적지를 표시하지 못하면 실패 행동만 보내고 가짜 상세 조회를 만들지 않습니다.,4ff651c3eb8f015493783b21bf3ccbc18476476daafa139954c1c0f675602144
IOS-052,ios,'-,콘텐츠 상세 페이저 (스와이프 브라우징 컨테이너),"작업물·영감·프로젝트·프로필 상세를 좌우로 넘겨 가며 이어 볼 수 있게 감싸는 껍데기로, 홈·검색·북마크·팀 등 여러 목록에서 카드를 누르면 이 안에서 상세가 열린다. 그 자체로는 아무것도 그리지 않고, 사용자가 실제로 보는 것은 안에 담긴 각 상세 화면이다.",push,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 52, ""excel_row"": 53}",container,,,X2,탭·페이저·웹뷰의 바깥 틀입니다. 실제 보이는 자식 목적지에서 한 번 보냅니다. 웹 목적지를 모르면 진단 기록 후 이름을 등록합니다.,64462a909a3798525b1319d649f93eb44c5006eb5fe0f94e60cf831aa608e4ba
IOS-053,ios,my_profile_card,MY 탭 (내 프로필 루트),"하단 MY 탭을 누르면 열리는 내 프로필로, 내가 쓴 이력과 내가 올린 작업물 카드 두 갈래를 위쪽 세그먼트로 오가며 본다. 오른쪽 위 버튼으로 남에게 보이는 모습을 미리 보거나 공유하고, 설정으로 들어간다.",탭 루트,현행,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 53, ""excel_row"": 54}",screen,my_profile,,M1;M4;S1,MY 바깥 탭과 안쪽 프로필에서 중복 발송하지 않습니다. 실제 전면 목적지 한 곳에서만 보냅니다.,28e7d67fe8e8f895034d0f0cb766fa94f0d452320bf8b4cb44cb3aecf56e32a7
IOS-054,ios,my_onboarding_intro,MY 탭 온보딩 인트로 (커버 미선택 회원),"프로필 커버를 아직 한 번도 만들지 않은 회원이 MY 탭에 들어오면 자기 프로필 대신 뜨는 커버 만들기 인트로. 서버에 커버 등록 상태를 물어 갈리며, 이 상태에서는 이력/작업물 세그먼트와 공유 버튼이 빠지고 설정 버튼만 남는다.",탭 루트,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 54, ""excel_row"": 55}",screen,my_profile_intro,,S1,커버 미등록 회원에게 프로필 대신 보이는 만들기 안내입니다. 이력·작업물·공유 기능이 없는 상태여서 정상 내 프로필 방문과 나눕니다.,00418c70c332c56600160e31f0ed80f11e16cddea2a91ca183532a27c2dce0bd
IOS-055,ios,basic_info_id,ID 변경,"내 ID 를 새 값으로 바꾸는 화면으로, 입력하는 동안 쓸 수 있는 ID 인지 바로 확인해 준다. 바꾸면 이전 프로필 링크가 끊기고 14일이 지나야 다시 바꿀 수 있다는 안내가 위에 붙으며, 기본 정보에서 들어간다.",push,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 55, ""excel_row"": 56}",screen,my_info_id,,S1,기존 회원이 공개 ID를 바꿉니다. 이전 링크 단절·변경 간격 제한이 있는 수정이므로 가입 ID를 처음 만드는 signup_id와 합치지 않습니다.,a7a17aa0fb27e84104d7a155f37c402ae629b9f41b670bbea1360c16935c012c
IOS-056,ios,resume_career_register,경력 추가 · 수정,"프로젝트·활동명, 담당 역할, 기간(진행 중 표시 포함)을 적어 경력 한 줄을 넣거나 고치는 화면. 커리어 관리의 경력 항목에서 들어가고, 고칠 때만 저장 버튼 옆에 삭제 버튼이 함께 선다.",push,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 56, ""excel_row"": 57}",screen,resume_career_form,,S1,경력 한 줄의 프로젝트·역할·기간을 입력합니다. 새 행·기존 행은 같은 서식으로 묶어 mode로 구분하고 저장·삭제는 결과로 기록합니다.,cadea2529b2445ce8121ac5573ca455a4b07e0d40f39819d06d0c7cc49ac0b6d
IOS-057,ios,my_profile_preview,내 프로필 미리보기,"내 프로필이 남에게 어떻게 보이는지를 공유용 화면 그대로 확인하고, 그 자리에서 바로 공유할 수 있다. MY 프로필 오른쪽 위 공유 버튼으로 열리며, 프로필이 비공개면 열리는 대신 공개 설정으로 가라는 안내가 뜬다.",push,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 57, ""excel_row"": 58}",screen,my_profile_preview,,S1,내 프로필이 타인에게 보이는 모습을 확인하고 공유합니다. 정상 MY 관리와 나누며 비공개 안내만 뜨고 미리보기가 열리지 않으면 보내지 않습니다.,8d6a6f1088a9514f2a6949b5abcf5ff376a8871d3667a3349580a075ff65dc92
IOS-058,ios,basic_info_link_register,링크 등록,"프로필에 걸어 둘 외부 링크 주소와 그 제목을 하나 입력해 저장하는 화면. 기본 정보에서 링크 항목을 누를 때 등록된 링크가 없으면 바로 열리고, 이미 있으면 링크 관리 시트의 수정하기에서 열린다.",push,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 58, ""excel_row"": 59}",screen,my_info_link_register,,S1,프로필 링크 주소와 제목을 저장합니다. 기존 링크 수정도 같은 입력 과업이며 링크 열기·삭제 명령만 고르는 메뉴는 제외합니다.,68ab1280f19fea315cfbae2b566fc99d8835e1404e9ae838cd88b2cae24d9dbf
IOS-059,ios,resume_awards_register,수상 · 자격 추가 · 수정,"수상·자격증·교육·라이센스·멤버십/협회·기타 중 구분을 하나 고르고 명칭과 날짜(연·월)를 적어 한 줄을 넣거나 고치는 화면. 커리어 관리의 수상·자격 항목에서 들어가고, 고칠 때만 저장 버튼 옆에 삭제 버튼이 함께 선다.",push,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 59, ""excel_row"": 60}",screen,resume_awards_form,,S1,수상·자격 한 줄의 종류·명칭·날짜를 입력합니다. 종류와 추가·수정 상태로 이름을 늘리지 않고 구분 값을 씁니다.,930db764c166df91946b7acf1699c666c64a18262bf91bb4717eba8a31a2e533
IOS-060,ios,basic_info_signature_keyword_register,시그니처 키워드 등록,정체성·작업방식·추구방향 중 한 갈래에 대해 나를 설명하는 키워드를 최대 3개까지 골라 프로필에 붙이는 화면. 다만 이 화면으로 가는 유일한 입구인 시그니처 키워드 목록을 여는 자리가 앱에 남아 있지 않아 사용자에게는 닿지 않는다.,push,제안,도달 불가,"{""sheet"": ""화면 목록"", ""data_row"": 60, ""excel_row"": 61}",reserved,my_info_signature_keyword_register,,S1;V1,한 갈래의 키워드를 골라 등록합니다. 유일한 입구가 도달 불가 목록이므로 선택 화면도 예약하고 발송하지 않습니다.,0317654cdd96bac48eb069ed9badabd1637232af7cf40e49daf7785c1abc152e
IOS-061,ios,basic_info_signature_keyword,시그니처 키워드 목록,"프로필에 붙는 키워드를 정체성·작업방식·추구방향 세 갈래로 나눠 보여 주고, 한 줄을 누르면 그 갈래의 키워드를 고르는 화면으로 넘어간다. 다만 지금은 앱 어디에서도 이 화면을 열어 주지 않아 실제로는 볼 수 없다.",push,제안,도달 불가,"{""sheet"": ""화면 목록"", ""data_row"": 61, ""excel_row"": 62}",reserved,my_info_signature_keyword,,S1;V1,시그니처 키워드를 갈래별로 관리하는 목록입니다. 원본에 여는 입구가 없다고 적혀 있어 이름만 예약하고 도달 확인 전 보내지 않습니다.,847afaa1cbdae8e94774e890ed490f13f6c1eadc7b103a2301a3cc9d640bf043
