platform,source_id,original_name,original_label,classification,canonical_name,semantic_id,when,parameters,child_dispatch_names,source_context,rule_ids,reason,semantic_review,runtime_verification
aos,AOS-img_portfolio_edit,img_portfolio_edit,이미지 작업물 수정,screen,portfolio_edit,S092,실제 목적지의 발송 책임자 한 곳,"{""media_type"": ""image""}",,"{""group"": ""콘텐츠 작성 · 수정"", ""group_line"": 479, ""row_line"": 496}",M1;S2,기존 포트폴리오를 수정하는 과업입니다. 콘텐츠 유형마다 다른 화면명을 보내지 않습니다. 문자열 치환만 하면 기존 단계·유형별 호출 횟수가 남습니다. 호출 생명주기도 공통 과업 진입 기준으로 바꿉니다.,pending,not_tested
aos,AOS-video_portfolio_edit,video_portfolio_edit,영상 작업물 수정,screen,portfolio_edit,S092,실제 목적지의 발송 책임자 한 곳,"{""media_type"": ""video""}",,"{""group"": ""콘텐츠 작성 · 수정"", ""group_line"": 479, ""row_line"": 497}",M1;S2,기존 포트폴리오를 수정하는 과업입니다. 콘텐츠 유형마다 다른 화면명을 보내지 않습니다. 문자열 치환만 하면 기존 단계·유형별 호출 횟수가 남습니다. 호출 생명주기도 공통 과업 진입 기준으로 바꿉니다.,pending,not_tested
aos,AOS-audio_portfolio_edit,audio_portfolio_edit,오디오 작업물 수정,screen,portfolio_edit,S092,실제 목적지의 발송 책임자 한 곳,"{""media_type"": ""audio""}",,"{""group"": ""콘텐츠 작성 · 수정"", ""group_line"": 479, ""row_line"": 498}",M1;S2,기존 포트폴리오를 수정하는 과업입니다. 콘텐츠 유형마다 다른 화면명을 보내지 않습니다. 문자열 치환만 하면 기존 단계·유형별 호출 횟수가 남습니다. 호출 생명주기도 공통 과업 진입 기준으로 바꿉니다.,pending,not_tested
aos,AOS-pdf_portfolio_edit,pdf_portfolio_edit,PDF 작업물 수정,screen,portfolio_edit,S092,실제 목적지의 발송 책임자 한 곳,"{""media_type"": ""pdf""}",,"{""group"": ""콘텐츠 작성 · 수정"", ""group_line"": 479, ""row_line"": 499}",M1;S2,기존 포트폴리오를 수정하는 과업입니다. 콘텐츠 유형마다 다른 화면명을 보내지 않습니다. 문자열 치환만 하면 기존 단계·유형별 호출 횟수가 남습니다. 호출 생명주기도 공통 과업 진입 기준으로 바꿉니다.,pending,not_tested
aos,AOS-youtube_portfolio_edit,youtube_portfolio_edit,유튜브 작업물 수정,screen,portfolio_edit,S092,실제 목적지의 발송 책임자 한 곳,"{""media_type"": ""youtube""}",,"{""group"": ""콘텐츠 작성 · 수정"", ""group_line"": 479, ""row_line"": 500}",M1;S2,기존 포트폴리오를 수정하는 과업입니다. 콘텐츠 유형마다 다른 화면명을 보내지 않습니다. 문자열 치환만 하면 기존 단계·유형별 호출 횟수가 남습니다. 호출 생명주기도 공통 과업 진입 기준으로 바꿉니다.,pending,not_tested
aos,AOS-project_card_create,project_card_create,프로젝트 카드 작성,screen,project_create,S093,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""콘텐츠 작성 · 수정"", ""group_line"": 479, ""row_line"": 501}",S1,새 프로젝트 카드로 모집 정보를 게시합니다. 제안·작업물 게시와 결과 대상이 다르며 배경·본문 입력은 내부 단계입니다.,pending,not_tested
aos,AOS-project_card_edit,project_card_edit,프로젝트 카드 수정,screen,project_edit,S094,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""콘텐츠 작성 · 수정"", ""group_line"": 479, ""row_line"": 502}",S1,게시된 프로젝트의 모집 정보를 고칩니다. 신규 모집 게시와 나누되 진입 경로·미디어 종류별로 수정 이름을 늘리지 않습니다.,pending,not_tested
aos,AOS-inspiration_create,inspiration_create,인스퍼레이션 작성,screen,inspiration_create,S095,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""콘텐츠 작성 · 수정"", ""group_line"": 479, ""row_line"": 503}",S1,새 영감 콘텐츠를 게시합니다. 포트폴리오로 게시 종류를 바꾸면 목적지가 달라져 portfolio_create로 전환합니다.,pending,not_tested
aos,AOS-inspiration_edit,inspiration_edit,인스퍼레이션 수정,screen,inspiration_edit,S096,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""콘텐츠 작성 · 수정"", ""group_line"": 479, ""row_line"": 504}",S1,게시된 영감을 고칩니다. 새 게시와 나누고 본문·미디어 수정 단계는 같은 방문으로 봅니다.,pending,not_tested
aos,AOS-basic_info_id,basic_info_id,아이디 입력,screen,signup_id,S013,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""온보딩 · 기본정보 입력"", ""group_line"": 510, ""row_line"": 519}",S1,AOS 원본의 ‘온보딩 · 기본정보 입력’ 그룹과 iOS 12행의 ‘사용자 ID 만들기’가 근거입니다. 신규 가입에서 ID를 처음 정하므로 기존 프로필 링크를 바꾸는 my_info_id와 분리합니다.,pending,not_tested
aos,AOS-basic_info_ko_name,basic_info_ko_name,한글 이름 입력,screen,signup_name_ko,S014,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""온보딩 · 기본정보 입력"", ""group_line"": 510, ""row_line"": 520}",S1,AOS 온보딩 기본정보의 한글 이름과 iOS 가입 완료 단계의 이름 입력을 대응시킵니다. 기존 회원의 이름 수정은 my_info_name_ko로 구분합니다.,pending,not_tested
aos,AOS-basic_info_en_name,basic_info_en_name,영문 이름 입력,screen,signup_name_en,S015,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""온보딩 · 기본정보 입력"", ""group_line"": 510, ""row_line"": 521}",S1,AOS 온보딩 기본정보에 속한 영문 이름 입력입니다. iOS에는 같은 가입 단계가 확인되지 않아 대응 검토가 필요하며 기존 영문 이름 편집과 합치지 않습니다.,pending,not_tested
aos,AOS-basic_info_jobs,basic_info_jobs,직업 선택,screen,signup_profession,S016,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""온보딩 · 기본정보 입력"", ""group_line"": 510, ""row_line"": 522}",S1,AOS 가입 기본정보에서 직업을 고르는 단계입니다. iOS 기존 직업 관리·추가와 목적이 다르며 실제 가입 단계가 있는지 확인해야 합니다.,pending,not_tested
aos,AOS-basic_info_keyword_personal,basic_info_keyword_personal,키워드 · 성향,screen,signup_keyword_personal,S017,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""온보딩 · 기본정보 입력"", ""group_line"": 510, ""row_line"": 523}",S1,AOS 가입 기본정보의 성향 키워드 단계입니다. 자기소개 전체를 만드는 과업의 내부 선택과 구분하고 iOS 가입 과정의 대응 여부를 확인합니다.,pending,not_tested
aos,AOS-basic_info_keyword_working_preference,basic_info_keyword_working_preference,키워드 · 업무 성향,screen,signup_keyword_work_preference,S018,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""온보딩 · 기본정보 입력"", ""group_line"": 510, ""row_line"": 524}",S1,AOS 가입 과정의 업무 성향 선택입니다. 성향·목표와 수집 항목이 달라 가입 퍼널에서 나누며 기존 자기소개 편집 탭에 이 이름을 보내지 않습니다.,pending,not_tested
aos,AOS-basic_info_keyword_ambition,basic_info_keyword_ambition,키워드 · 목표,screen,signup_keyword_ambition,S019,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""온보딩 · 기본정보 입력"", ""group_line"": 510, ""row_line"": 525}",S1,AOS 가입 과정의 목표 키워드 선택입니다. 원본의 온보딩 그룹이 가입용이라는 근거이며 iOS 자기소개 등록과 자동으로 대응시키지 않습니다.,pending,not_tested
aos,AOS-onboarding_cover_intro_profession,onboarding_cover_intro_profession,커버 소개 · 직업,screen,profile_cover_create,S025,실제 목적지의 발송 책임자 한 곳,"{""step"": ""profession""}",,"{""group"": ""온보딩 · 커버 소개"", ""group_line"": 531, ""row_line"": 540}",M1;M3;S2,두 OS의 커버 만들기를 하나의 과업으로 셉니다. AOS 여섯 단계가 iOS에 모두 존재한다고 가정하지 않습니다. 실제 단계는 step으로 기록하며 단계마다 화면 조회를 늘리지 않습니다. 문자열 치환만 하면 기존 단계·유형별 호출 횟수가 남습니다. 호출 생명주기도 공통 과업 진입 기준으로 바꿉니다.,pending,not_tested
aos,AOS-onboarding_cover_intro_nickname,onboarding_cover_intro_nickname,커버 소개 · 닉네임,screen,profile_cover_create,S025,실제 목적지의 발송 책임자 한 곳,"{""step"": ""nickname""}",,"{""group"": ""온보딩 · 커버 소개"", ""group_line"": 531, ""row_line"": 541}",M1;M3;S2,두 OS의 커버 만들기를 하나의 과업으로 셉니다. AOS 여섯 단계가 iOS에 모두 존재한다고 가정하지 않습니다. 실제 단계는 step으로 기록하며 단계마다 화면 조회를 늘리지 않습니다. 문자열 치환만 하면 기존 단계·유형별 호출 횟수가 남습니다. 호출 생명주기도 공통 과업 진입 기준으로 바꿉니다.,pending,not_tested
aos,AOS-onboarding_cover_intro_ko_name,onboarding_cover_intro_ko_name,커버 소개 · 한글 이름,screen,profile_cover_create,S025,실제 목적지의 발송 책임자 한 곳,"{""step"": ""name_ko""}",,"{""group"": ""온보딩 · 커버 소개"", ""group_line"": 531, ""row_line"": 542}",M1;M3;S2,두 OS의 커버 만들기를 하나의 과업으로 셉니다. AOS 여섯 단계가 iOS에 모두 존재한다고 가정하지 않습니다. 실제 단계는 step으로 기록하며 단계마다 화면 조회를 늘리지 않습니다. 문자열 치환만 하면 기존 단계·유형별 호출 횟수가 남습니다. 호출 생명주기도 공통 과업 진입 기준으로 바꿉니다.,pending,not_tested
aos,AOS-onboarding_cover_intro_tagline,onboarding_cover_intro_tagline,커버 소개 · 한 줄 소개,screen,profile_cover_create,S025,실제 목적지의 발송 책임자 한 곳,"{""step"": ""tagline""}",,"{""group"": ""온보딩 · 커버 소개"", ""group_line"": 531, ""row_line"": 543}",M1;M3;S2,두 OS의 커버 만들기를 하나의 과업으로 셉니다. AOS 여섯 단계가 iOS에 모두 존재한다고 가정하지 않습니다. 실제 단계는 step으로 기록하며 단계마다 화면 조회를 늘리지 않습니다. 문자열 치환만 하면 기존 단계·유형별 호출 횟수가 남습니다. 호출 생명주기도 공통 과업 진입 기준으로 바꿉니다.,pending,not_tested
aos,AOS-onboarding_cover_intro_media,onboarding_cover_intro_media,커버 소개 · 미디어,screen,profile_cover_create,S025,실제 목적지의 발송 책임자 한 곳,"{""step"": ""media""}",,"{""group"": ""온보딩 · 커버 소개"", ""group_line"": 531, ""row_line"": 544}",M1;M3;S2,두 OS의 커버 만들기를 하나의 과업으로 셉니다. AOS 여섯 단계가 iOS에 모두 존재한다고 가정하지 않습니다. 실제 단계는 step으로 기록하며 단계마다 화면 조회를 늘리지 않습니다. 문자열 치환만 하면 기존 단계·유형별 호출 횟수가 남습니다. 호출 생명주기도 공통 과업 진입 기준으로 바꿉니다.,pending,not_tested
aos,AOS-onboarding_cover_intro_profile_image,onboarding_cover_intro_profile_image,커버 소개 · 프로필 이미지,screen,profile_cover_create,S025,실제 목적지의 발송 책임자 한 곳,"{""step"": ""profile_image""}",,"{""group"": ""온보딩 · 커버 소개"", ""group_line"": 531, ""row_line"": 545}",M1;M3;S2,두 OS의 커버 만들기를 하나의 과업으로 셉니다. AOS 여섯 단계가 iOS에 모두 존재한다고 가정하지 않습니다. 실제 단계는 step으로 기록하며 단계마다 화면 조회를 늘리지 않습니다. 문자열 치환만 하면 기존 단계·유형별 호출 횟수가 남습니다. 호출 생명주기도 공통 과업 진입 기준으로 바꿉니다.,pending,not_tested
aos,AOS-proposal_create,proposal_create,협업 제안 · 작성(웹),screen,proposal_create,S115,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""이름만 정의 · 발송 없음"", ""group_line"": 566, ""row_line"": 566}",S1,새 협업 제안을 작성합니다. AOS 원본에는 이름만 있고 발송은 없으므로 실제 화면과 진입 경로를 확인한 뒤 구현합니다.,pending,not_tested
aos,AOS-proposal_edit,proposal_edit,협업 제안 · 수정(웹),screen,proposal_edit,S116,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""이름만 정의 · 발송 없음"", ""group_line"": 566, ""row_line"": 566}",S1,기존 협업 제안을 고칩니다. AOS는 이름만 정의돼 수집 중으로 해석할 수 없으며 생성·수정의 실제 분기를 확인해야 합니다.,pending,not_tested
